,,
ImmunizationEvaluation,,
:basedOn,0..*,Reference
:partOf,0..*,Reference
:informationSource,0..1,Reference
:subject,1..1,Reference
:medication_x_,1..1,CodeableConcept
:reasonReference,0..*,Reference
,,
EnrollmentResponse,,
:identifier,0..*,Identifier
:status,0..1,code
:request,0..1,Reference
:outcome,0..1,code
:disposition,0..1,string
:created,0..1,dateTime
:organization,0..1,Reference
:requestProvider,0..1,Reference
,,
Evidence,,
:description,0..1,markdown
:date,0..1,dateTime
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:jurisdiction,0..*,CodeableConcept
:name,0..1,string
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:outcome,0..*,Reference
:topic,0..*,CodeableConcept
:title,0..1,string
:note,0..*,Annotation
:author,0..*,ContactDetail
:status,1..1,code
:subtitle,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:reviewer,0..*,ContactDetail
:shortTitle,0..1,string
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:contact,0..*,ContactDetail
:exposureBackground,1..1,Reference
:effectivePeriod,0..1,Period
:exposureVariant,0..*,Reference
,,
Bundle,,
:entry.request.method,1..1,code
:entry.fullUrl,0..1,uri
:entry.resource,0..1,Resource
:entry.search.mode,0..1,code
:entry.response.outcome,0..1,Resource
:link.url,1..1,uri
:entry.request,0..1,
:entry.request.ifMatch,0..1,string
:signature,0..1,Signature
:entry.response.status,1..1,string
:entry.request.ifNoneMatch,0..1,string
:entry.response.location,0..1,uri
:entry.response.etag,0..1,string
:type,1..1,code
:entry.request.ifModifiedSince,0..1,instant
:total,0..1,unsignedInt
:entry.response.lastModified,0..1,instant
:link,0..*,
:entry.link,0..*,See Bundle.link
:entry.request.ifNoneExist,0..1,string
:identifier,0..1,Identifier
:entry,0..*,
:link.relation,1..1,string
:entry.request.url,1..1,uri
:entry.response,0..1,
:timestamp,0..1,instant
:entry.search,0..1,
:entry.search.score,0..1,decimal
,,
ResearchElementDefinition,,
:description,0..1,markdown
:characteristic.studyEffectiveTimeFromStart,0..1,Duration
:characteristic.unitOfMeasure,0..1,CodeableConcept
:characteristic.studyEffectiveDescription,0..1,string
:date,0..1,dateTime
:characteristic.studyEffectiveGroupMeasure,0..1,code
:characteristic.usageContext,0..*,UsageContext
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:variableType,0..1,code
:characteristic.studyEffective_x_,0..1,dateTime
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:name,0..1,string
:subject_x_,0..1,CodeableConcept
:characteristic.participantEffectiveTimeFromStart,0..1,Duration
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:characteristic.participantEffective_x_,0..1,dateTime
:type,1..1,code
:experimental,0..1,boolean
:topic,0..*,CodeableConcept
:title,0..1,string
:characteristic.exclude,0..1,boolean
:library,0..*,canonical
:author,0..*,ContactDetail
:characteristic,1..*,
:usage,0..1,string
:status,1..1,code
:subtitle,0..1,string
:comment,0..*,string
:characteristic.participantEffectiveDescription,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:reviewer,0..*,ContactDetail
:shortTitle,0..1,string
:characteristic.definition_x_,1..1,CodeableConcept
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:characteristic.participantEffectiveGroupMeasure,0..1,code
:contact,0..*,ContactDetail
:effectivePeriod,0..1,Period
,,
BodyStructure,,
:identifier,0..*,Identifier
:active,0..1,boolean
:morphology,0..1,CodeableConcept
:location,0..1,CodeableConcept
:locationQualifier,0..*,CodeableConcept
:description,0..1,string
:image,0..*,Attachment
:patient,1..1,Reference
,,
MedicinalProduct,,
:name.countryLanguage.country,1..1,CodeableConcept
:additionalMonitoringIndicator,0..1,CodeableConcept
:manufacturingBusinessOperation.regulator,0..1,Reference
:specialDesignation.intendedUse,0..1,CodeableConcept
:name.countryLanguage.language,1..1,CodeableConcept
:specialDesignation.species,0..1,CodeableConcept
:specialDesignation.identifier,0..*,Identifier
:manufacturingBusinessOperation,0..*,
:combinedPharmaceuticalDoseForm,0..1,CodeableConcept
:clinicalTrial,0..*,Reference
:manufacturingBusinessOperation.authorisationReferenceNumber,0..1,Identifier
:specialDesignation.date,0..1,dateTime
:name.namePart,0..*,
:productClassification,0..*,CodeableConcept
:name,1..*,
:masterFile,0..*,Reference
:name.namePart.type,1..1,Coding
:pharmaceuticalProduct,0..*,Reference
:type,0..1,CodeableConcept
:name.countryLanguage.jurisdiction,0..1,CodeableConcept
:name.productName,1..1,string
:marketingStatus,0..*,MarketingStatus
:specialMeasures,0..*,string
:manufacturingBusinessOperation.operationType,0..1,CodeableConcept
:specialDesignation,0..*,
:packagedMedicinalProduct,0..*,Reference
:name.namePart.part,1..1,string
:identifier,0..*,Identifier
:manufacturingBusinessOperation.effectiveDate,0..1,dateTime
:manufacturingBusinessOperation.manufacturer,0..*,Reference
:crossReference,0..*,Identifier
:attachedDocument,0..*,Reference
:manufacturingBusinessOperation.confidentialityIndicator,0..1,CodeableConcept
:domain,0..1,Coding
:legalStatusOfSupply,0..1,CodeableConcept
:paediatricUseIndicator,0..1,CodeableConcept
:specialDesignation.status,0..1,CodeableConcept
:specialDesignation.indication_x_,0..1,CodeableConcept
:contact,0..*,Reference
:specialDesignation.type,0..1,CodeableConcept
:name.countryLanguage,0..*,
,,
ResearchStudy,,
:description,0..1,markdown
:category,0..*,CodeableConcept
:enrollment,0..*,Reference
:arm,0..*,
:site,0..*,Reference
:protocol,0..*,Reference
:principalInvestigator,0..1,Reference
:arm.name,1..1,string
:phase,0..1,CodeableConcept
:reasonStopped,0..1,CodeableConcept
:title,0..1,string
:note,0..*,Annotation
:keyword,0..*,CodeableConcept
:status,1..1,code
:condition,0..*,CodeableConcept
:arm.description,0..1,string
:identifier,0..*,Identifier
:primaryPurposeType,0..1,CodeableConcept
:focus,0..*,CodeableConcept
:objective.name,0..1,string
:objective,0..*,
:period,0..1,Period
:partOf,0..*,Reference
:objective.type,0..1,CodeableConcept
:relatedArtifact,0..*,RelatedArtifact
:location,0..*,CodeableConcept
:contact,0..*,ContactDetail
:arm.type,0..1,CodeableConcept
:sponsor,0..1,Reference
,,
AppointmentResponse,,
:identifier,0..*,Identifier
:appointment,1..1,Reference
:start,0..1,instant
:end,0..1,instant
:participantType,0..*,CodeableConcept
:actor,0..1,Reference
:participantStatus,1..1,code
:comment,0..1,string
,,
MedicinalProductIndication,,
:otherTherapy.therapyRelationshipType,1..1,CodeableConcept
:diseaseSymptomProcedure,0..1,CodeableConcept
:undesirableEffect,0..*,Reference
:duration,0..1,Quantity
:otherTherapy,0..*,
:otherTherapy.medication_x_,1..1,CodeableConcept
:comorbidity,0..*,CodeableConcept
:intendedEffect,0..1,CodeableConcept
:population,0..*,Population
:diseaseStatus,0..1,CodeableConcept
:subject,0..*,Reference
,,
Measure,,
:description,0..1,markdown
:group.stratifier.component.description,0..1,string
:definition,0..*,markdown
:date,0..1,dateTime
:group,0..*,
:supplementalData.criteria,1..1,Expression
:endorser,0..*,ContactDetail
:supplementalData.code,0..1,CodeableConcept
:publisher,0..1,string
:approvalDate,0..1,date
:compositeScoring,0..1,CodeableConcept
:disclaimer,0..1,markdown
:group.population.description,0..1,string
:supplementalData.description,0..1,string
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:group.population.code,0..1,CodeableConcept
:name,0..1,string
:subject_x_,0..1,CodeableConcept
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:guidance,0..1,markdown
:type,0..*,CodeableConcept
:experimental,0..1,boolean
:topic,0..*,CodeableConcept
:group.code,0..1,CodeableConcept
:title,0..1,string
:supplementalData,0..*,
:group.stratifier.criteria,0..1,Expression
:library,0..*,canonical
:author,0..*,ContactDetail
:group.stratifier.code,0..1,CodeableConcept
:usage,0..1,string
:group.stratifier.component,0..*,
:rationale,0..1,markdown
:status,1..1,code
:group.stratifier.description,0..1,string
:subtitle,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:group.stratifier.component.criteria,1..1,Expression
:riskAdjustment,0..1,string
:scoring,0..1,CodeableConcept
:group.population,0..*,
:reviewer,0..*,ContactDetail
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:supplementalData.usage,0..*,CodeableConcept
:group.population.criteria,1..1,Expression
:contact,0..*,ContactDetail
:improvementNotation,0..1,CodeableConcept
:rateAggregation,0..1,string
:effectivePeriod,0..1,Period
:clinicalRecommendationStatement,0..1,markdown
:group.description,0..1,string
:group.stratifier,0..*,
:group.stratifier.component.code,0..1,CodeableConcept
,,
Person,,
:link.target,1..1,Reference
:address,0..*,Address
:managingOrganization,0..1,Reference
:link.assurance,0..1,code
:name,0..*,HumanName
:birthDate,0..1,date
:photo,0..1,Attachment
:link,0..*,
:active,0..1,boolean
:identifier,0..*,Identifier
:telecom,0..*,ContactPoint
:gender,0..1,code
,,
InsurancePlan,,
:coverageArea,0..*,Reference
:plan.specificCost.benefit,0..*,
:coverage.network,0..*,Reference
:plan.identifier,0..*,Identifier
:plan.generalCost.cost,0..1,Money
:contact.address,0..1,Address
:plan.type,0..1,CodeableConcept
:plan.specificCost.benefit.cost,0..*,
:plan.network,0..*,Reference
:plan.coverageArea,0..*,Reference
:coverage.benefit,1..*,
:contact.purpose,0..1,CodeableConcept
:name,0..1,string
:coverage,0..*,
:plan.specificCost,0..*,
:type,0..*,CodeableConcept
:coverage.benefit.limit,0..*,
:plan.generalCost.type,0..1,CodeableConcept
:plan.specificCost.benefit.cost.applicability,0..1,CodeableConcept
:plan.specificCost.benefit.cost.qualifiers,0..*,CodeableConcept
:plan.specificCost.benefit.cost.type,1..1,CodeableConcept
:plan.specificCost.category,1..1,CodeableConcept
:contact.telecom,0..*,ContactPoint
:plan.generalCost.comment,0..1,string
:plan.generalCost.groupSize,0..1,positiveInt
:alias,0..*,string
:coverage.benefit.limit.value,0..1,Quantity
:status,0..1,code
:contact.name,0..1,HumanName
:identifier,0..*,Identifier
:plan.specificCost.benefit.cost.value,0..1,Quantity
:plan.specificCost.benefit.type,1..1,CodeableConcept
:administeredBy,0..1,Reference
:ownedBy,0..1,Reference
:network,0..*,Reference
:period,0..1,Period
:plan,0..*,
:endpoint,0..*,Reference
:contact,0..*,
:coverage.benefit.limit.code,0..1,CodeableConcept
:coverage.benefit.requirement,0..1,string
:coverage.type,1..1,CodeableConcept
:coverage.benefit.type,1..1,CodeableConcept
:plan.generalCost,0..*,
,,
Patient,,
:multipleBirth_x_,0..1,boolean
:link.other,1..1,Reference
:address,0..*,Address
:contact.organization,0..1,Reference
:contact.address,0..1,Address
:deceased_x_,0..1,boolean
:managingOrganization,0..1,Reference
:link.type,1..1,code
:name,0..*,HumanName
:birthDate,0..1,date
:communication.preferred,0..1,boolean
:contact.telecom,0..*,ContactPoint
:communication.language,1..1,CodeableConcept
:photo,0..*,Attachment
:link,0..*,
:active,0..1,boolean
:communication,0..*,
:contact.name,0..1,HumanName
:identifier,0..*,Identifier
:contact.gender,0..1,code
:telecom,0..*,ContactPoint
:generalPractitioner,0..*,Reference
:gender,0..1,code
:maritalStatus,0..1,CodeableConcept
:contact.relationship,0..*,CodeableConcept
:contact,0..*,
:contact.period,0..1,Period
,,
EffectEvidenceSynthesis,,
:description,0..1,markdown
:exposureAlternative,1..1,Reference
:resultsByExposure.exposureState,0..1,code
:date,0..1,dateTime
:effectEstimate,0..*,
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:certainty.certaintySubcomponent.type,0..1,CodeableConcept
:jurisdiction,0..*,CodeableConcept
:certainty.note,0..*,Annotation
:effectEstimate.precisionEstimate.type,0..1,CodeableConcept
:resultsByExposure.riskEvidenceSynthesis,1..1,Reference
:sampleSize,0..1,
:effectEstimate.precisionEstimate.level,0..1,decimal
:name,0..1,string
:certainty.certaintySubcomponent.note,0..*,Annotation
:useContext,0..*,UsageContext
:effectEstimate.precisionEstimate,0..*,
:copyright,0..1,markdown
:certainty.certaintySubcomponent.rating,0..*,CodeableConcept
:studyType,0..1,CodeableConcept
:outcome,1..1,Reference
:topic,0..*,CodeableConcept
:title,0..1,string
:sampleSize.numberOfStudies,0..1,integer
:note,0..*,Annotation
:author,0..*,ContactDetail
:synthesisType,0..1,CodeableConcept
:certainty.rating,0..*,CodeableConcept
:certainty.certaintySubcomponent,0..*,
:status,1..1,code
:effectEstimate.precisionEstimate.to,0..1,decimal
:effectEstimate.variantState,0..1,CodeableConcept
:population,1..1,Reference
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:effectEstimate.precisionEstimate.from,0..1,decimal
:effectEstimate.type,0..1,CodeableConcept
:certainty,0..*,
:sampleSize.description,0..1,string
:resultsByExposure.description,0..1,string
:reviewer,0..*,ContactDetail
:exposure,1..1,Reference
:resultsByExposure,0..*,
:version,0..1,string
:sampleSize.numberOfParticipants,0..1,integer
:relatedArtifact,0..*,RelatedArtifact
:resultsByExposure.variantState,0..1,CodeableConcept
:effectEstimate.value,0..1,decimal
:effectEstimate.description,0..1,string
:contact,0..*,ContactDetail
:effectivePeriod,0..1,Period
:effectEstimate.unitOfMeasure,0..1,CodeableConcept
,,
ResearchSubject,,
:identifier,0..*,Identifier
:status,1..1,code
:period,0..1,Period
:study,1..1,Reference
:individual,1..1,Reference
:assignedArm,0..1,string
:actualArm,0..1,string
:consent,0..1,Reference
,,
Medication,,
:amount,0..1,Ratio
:ingredient.item_x_,1..1,CodeableConcept
:batch.expirationDate,0..1,dateTime
:batch,0..1,
:ingredient,0..*,
:batch.lotNumber,0..1,string
:status,0..1,code
:code,0..1,CodeableConcept
:identifier,0..*,Identifier
:manufacturer,0..1,Reference
:form,0..1,CodeableConcept
:ingredient.strength,0..1,Ratio
:ingredient.isActive,0..1,boolean
,,
ConceptMap,,
:group.target,0..1,uri
:description,0..1,markdown
:target_x_,0..1,uri
:group.sourceVersion,0..1,string
:date,0..1,dateTime
:group.element.target.product,0..*,See ConceptMap.group.element.target.dependsOn
:group.element.target.dependsOn,0..*,
:group,0..*,
:publisher,0..1,string
:group.element.target.comment,0..1,string
:source_x_,0..1,uri
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:name,0..1,string
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:group.element.target.dependsOn.property,1..1,uri
:experimental,0..1,boolean
:group.unmapped.display,0..1,string
:group.unmapped.code,0..1,code
:group.unmapped.mode,1..1,code
:title,0..1,string
:group.element.target.code,0..1,code
:group.unmapped.url,0..1,canonical
:group.element.target.dependsOn.value,1..1,string
:status,1..1,code
:group.element.display,0..1,string
:group.element.target.equivalence,1..1,code
:url,0..1,uri
:identifier,0..1,Identifier
:group.targetVersion,0..1,string
:group.element.code,0..1,code
:group.element.target.display,0..1,string
:group.source,0..1,uri
:group.unmapped,0..1,
:version,0..1,string
:group.element,1..*,
:contact,0..*,ContactDetail
:group.element.target,0..*,
:group.element.target.dependsOn.display,0..1,string
:group.element.target.dependsOn.system,0..1,canonical
,,
CoverageEligibilityRequest,,
:patient,1..1,Reference
:insurance.coverage,1..1,Reference
:item.facility,0..1,Reference
:item.category,0..1,CodeableConcept
:supportingInfo.appliesToAll,0..1,boolean
:item.provider,0..1,Reference
:insurance,0..*,
:item.diagnosis,0..*,
:facility,0..1,Reference
:item.detail,0..*,Reference
:enterer,0..1,Reference
:supportingInfo,0..*,
:purpose,1..*,code
:item.quantity,0..1,SimpleQuantity
:item,0..*,
:serviced_x_,0..1,date
:created,1..1,dateTime
:item.productOrService,0..1,CodeableConcept
:insurance.focal,0..1,boolean
:insurer,1..1,Reference
:priority,0..1,CodeableConcept
:status,1..1,code
:insurance.businessArrangement,0..1,string
:supportingInfo.sequence,1..1,positiveInt
:identifier,0..*,Identifier
:item.modifier,0..*,CodeableConcept
:item.unitPrice,0..1,Money
:item.supportingInfoSequence,0..*,positiveInt
:item.diagnosis.diagnosis_x_,0..1,CodeableConcept
:provider,0..1,Reference
:supportingInfo.information,1..1,Reference
,,
SubstanceSourceMaterial,,
:organism.author.authorDescription,0..1,string
:parentSubstanceName,0..*,string
:organism,0..1,
:partDescription.part,0..1,CodeableConcept
:organism.intraspecificType,0..1,CodeableConcept
:organism.hybrid.paternalOrganismId,0..1,string
:partDescription.partLocation,0..1,CodeableConcept
:organism.hybrid.maternalOrganismId,0..1,string
:partDescription,0..*,
:developmentStage,0..1,CodeableConcept
:organism.genus,0..1,CodeableConcept
:fractionDescription,0..*,
:sourceMaterialState,0..1,CodeableConcept
:organism.intraspecificDescription,0..1,string
:organism.hybrid.maternalOrganismName,0..1,string
:countryOfOrigin,0..*,CodeableConcept
:organism.hybrid,0..1,
:organism.organismGeneral.phylum,0..1,CodeableConcept
:organism.author,0..*,
:sourceMaterialType,0..1,CodeableConcept
:organism.author.authorType,0..1,CodeableConcept
:organismId,0..1,Identifier
:organismName,0..1,string
:organism.hybrid.paternalOrganismName,0..1,string
:organism.organismGeneral.class,0..1,CodeableConcept
:organism.species,0..1,CodeableConcept
:organism.hybrid.hybridType,0..1,CodeableConcept
:organism.family,0..1,CodeableConcept
:parentSubstanceId,0..*,Identifier
:organism.organismGeneral.kingdom,0..1,CodeableConcept
:geographicalLocation,0..*,string
:fractionDescription.fraction,0..1,string
:organism.organismGeneral.order,0..1,CodeableConcept
:organism.organismGeneral,0..1,
:fractionDescription.materialType,0..1,CodeableConcept
:sourceMaterialClass,0..1,CodeableConcept
,,
VisionPrescription,,
:patient,1..1,Reference
:lensSpecification.prism.amount,1..1,decimal
:encounter,0..1,Reference
:lensSpecification.diameter,0..1,decimal
:created,1..1,dateTime
:lensSpecification.add,0..1,decimal
:lensSpecification.sphere,0..1,decimal
:lensSpecification.cylinder,0..1,decimal
:lensSpecification.power,0..1,decimal
:lensSpecification.product,1..1,CodeableConcept
:lensSpecification.axis,0..1,integer
:status,1..1,code
:lensSpecification.brand,0..1,string
:identifier,0..*,Identifier
:lensSpecification.eye,1..1,code
:lensSpecification.prism.base,1..1,code
:lensSpecification.duration,0..1,SimpleQuantity
:prescriber,1..1,Reference
:dateWritten,1..1,dateTime
:lensSpecification.color,0..1,string
:lensSpecification.backCurve,0..1,decimal
:lensSpecification.note,0..*,Annotation
:lensSpecification.prism,0..*,
:lensSpecification,1..*,
,,
MolecularSequence,,
:structureVariant.inner.end,0..1,integer
:patient,0..1,Reference
:repository.name,0..1,string
:structureVariant,0..*,
:variant.referenceAllele,0..1,string
:referenceSeq.orientation,0..1,code
:repository.type,1..1,code
:quality.end,0..1,integer
:variant.cigar,0..1,string
:structureVariant.variantType,0..1,CodeableConcept
:quality.roc.precision,0..*,decimal
:repository,0..*,
:referenceSeq.strand,0..1,code
:quality.recall,0..1,decimal
:variant,0..*,
:variant.end,0..1,integer
:referenceSeq.referenceSeqPointer,0..1,Reference
:variant.observedAllele,0..1,string
:repository.datasetId,0..1,string
:specimen,0..1,Reference
:structureVariant.outer.start,0..1,integer
:quality.truthTP,0..1,decimal
:quality.gtFP,0..1,decimal
:quality.roc.fMeasure,0..*,decimal
:referenceSeq.windowEnd,0..1,integer
:type,0..1,code
:variant.start,0..1,integer
:structureVariant.exact,0..1,boolean
:referenceSeq.genomeBuild,0..1,string
:quality.fScore,0..1,decimal
:quality.score,0..1,Quantity
:quality.standardSequence,0..1,CodeableConcept
:repository.variantsetId,0..1,string
:repository.readsetId,0..1,string
:referenceSeq.referenceSeqString,0..1,string
:quality.precision,0..1,decimal
:structureVariant.outer,0..1,
:quality.roc.numTP,0..*,integer
:quality.roc.numFN,0..*,integer
:quality.method,0..1,CodeableConcept
:repository.url,0..1,uri
:quality.roc.score,0..*,integer
:quality.roc.sensitivity,0..*,decimal
:referenceSeq.windowStart,0..1,integer
:pointer,0..*,Reference
:observedSeq,0..1,string
:referenceSeq.chromosome,0..1,CodeableConcept
:quality.type,1..1,code
:identifier,0..*,Identifier
:quality.start,0..1,integer
:variant.variantPointer,0..1,Reference
:structureVariant.inner.start,0..1,integer
:quality,0..*,
:quality.roc.numFP,0..*,integer
:device,0..1,Reference
:quantity,0..1,Quantity
:quality.queryTP,0..1,decimal
:coordinateSystem,1..1,integer
:quality.queryFP,0..1,decimal
:referenceSeq,0..1,
:referenceSeq.referenceSeqId,0..1,CodeableConcept
:quality.roc,0..1,
:quality.truthFN,0..1,decimal
:structureVariant.length,0..1,integer
:structureVariant.outer.end,0..1,integer
:structureVariant.inner,0..1,
:performer,0..1,Reference
:readCoverage,0..1,integer
,,
MedicinalProductUndesirableEffect,,
:subject,0..*,Reference
:symptomConditionEffect,0..1,CodeableConcept
:classification,0..1,CodeableConcept
:frequencyOfOccurrence,0..1,CodeableConcept
:population,0..*,Population
,,
OperationOutcome,,
:issue,1..*,
:issue.severity,1..1,code
:issue.code,1..1,code
:issue.details,0..1,CodeableConcept
:issue.diagnostics,0..1,string
:issue.location,0..*,string
:issue.expression,0..*,string
,,
MessageHeader,,
:response,0..1,
:source.contact,0..1,ContactPoint
:definition,0..1,canonical
:destination.name,0..1,string
:enterer,0..1,Reference
:destination.target,0..1,Reference
:source.endpoint,1..1,url
:source,1..1,
:author,0..1,Reference
:reason,0..1,CodeableConcept
:responsible,0..1,Reference
:destination.receiver,0..1,Reference
:destination.endpoint,1..1,url
:source.software,0..1,string
:sender,0..1,Reference
:response.identifier,1..1,id
:focus,0..*,Reference
:source.name,0..1,string
:source.version,0..1,string
:response.code,1..1,code
:response.details,0..1,Reference
:destination,0..*,
:event_x_,1..1,Coding
,,
AllergyIntolerance,,
:patient,1..1,Reference
:category,0..*,code
:criticality,0..1,code
:clinicalStatus,0..1,CodeableConcept
:reaction.description,0..1,string
:reaction.onset,0..1,dateTime
:reaction.manifestation,1..*,CodeableConcept
:encounter,0..1,Reference
:reaction.note,0..*,Annotation
:type,0..1,code
:reaction.substance,0..1,CodeableConcept
:asserter,0..1,Reference
:note,0..*,Annotation
:recordedDate,0..1,dateTime
:onset_x_,0..1,dateTime
:recorder,0..1,Reference
:reaction.exposureRoute,0..1,CodeableConcept
:code,0..1,CodeableConcept
:identifier,0..*,Identifier
:lastOccurrence,0..1,dateTime
:reaction.severity,0..1,code
:verificationStatus,0..1,CodeableConcept
:reaction,0..*,
,,
SubstanceReferenceInformation,,
:gene.geneSequenceOrigin,0..1,CodeableConcept
:classification.subtype,0..*,CodeableConcept
:target.source,0..*,Reference
:classification.source,0..*,Reference
:gene.gene,0..1,CodeableConcept
:classification.classification,0..1,CodeableConcept
:geneElement.source,0..*,Reference
:target.amount_x_,0..1,Quantity
:target.interaction,0..1,CodeableConcept
:classification,0..*,
:target.organismType,0..1,CodeableConcept
:geneElement.type,0..1,CodeableConcept
:target.amountType,0..1,CodeableConcept
:gene.source,0..*,Reference
:geneElement.element,0..1,Identifier
:geneElement,0..*,
:comment,0..1,string
:gene,0..*,
:classification.domain,0..1,CodeableConcept
:target,0..*,
:target.target,0..1,Identifier
:target.type,0..1,CodeableConcept
:target.organism,0..1,CodeableConcept
,,
SupplyDelivery,,
:patient,0..1,Reference
:occurrence_x_,0..1,dateTime
:supplier,0..1,Reference
:suppliedItem.quantity,0..1,SimpleQuantity
:suppliedItem,0..1,
:suppliedItem.item_x_,0..1,CodeableConcept
:type,0..1,CodeableConcept
:status,0..1,code
:identifier,0..*,Identifier
:basedOn,0..*,Reference
:partOf,0..*,Reference
:receiver,0..*,Reference
:destination,0..1,Reference
,,
EpisodeOfCare,,
:patient,1..1,Reference
:statusHistory.period,1..1,Period
:diagnosis,0..*,
:statusHistory.status,1..1,code
:managingOrganization,0..1,Reference
:diagnosis.rank,0..1,positiveInt
:type,0..*,CodeableConcept
:account,0..*,Reference
:referralRequest,0..*,Reference
:team,0..*,Reference
:status,1..1,code
:identifier,0..*,Identifier
:diagnosis.role,0..1,CodeableConcept
:period,0..1,Period
:diagnosis.condition,1..1,Reference
:careManager,0..1,Reference
:statusHistory,0..*,
,,
PractitionerRole,,
:availableTime.availableStartTime,0..1,time
:availableTime,0..*,
:specialty,0..*,CodeableConcept
:notAvailable,0..*,
:organization,0..1,Reference
:availableTime.allDay,0..1,boolean
:active,0..1,boolean
:availableTime.daysOfWeek,0..*,code
:code,0..*,CodeableConcept
:identifier,0..*,Identifier
:availabilityExceptions,0..1,string
:practitioner,0..1,Reference
:telecom,0..*,ContactPoint
:period,0..1,Period
:notAvailable.description,1..1,string
:availableTime.availableEndTime,0..1,time
:location,0..*,Reference
:endpoint,0..*,Reference
:healthcareService,0..*,Reference
:notAvailable.during,0..1,Period
,,
Library,,
:description,0..1,markdown
:date,0..1,dateTime
:dataRequirement,0..*,DataRequirement
:endorser,0..*,ContactDetail
:publisher,0..1,string
:approvalDate,0..1,date
:jurisdiction,0..*,CodeableConcept
:purpose,0..1,markdown
:content,0..*,Attachment
:name,0..1,string
:subject_x_,0..1,CodeableConcept
:useContext,0..*,UsageContext
:copyright,0..1,markdown
:type,1..1,CodeableConcept
:experimental,0..1,boolean
:topic,0..*,CodeableConcept
:title,0..1,string
:author,0..*,ContactDetail
:usage,0..1,string
:status,1..1,code
:subtitle,0..1,string
:url,0..1,uri
:identifier,0..*,Identifier
:lastReviewDate,0..1,date
:editor,0..*,ContactDetail
:reviewer,0..*,ContactDetail
:version,0..1,string
:relatedArtifact,0..*,RelatedArtifact
:contact,0..*,ContactDetail
:parameter,0..*,ParameterDefinition
:effectivePeriod,0..1,Period
,,
Practitioner,,
:address,0..*,Address
:name,0..*,HumanName
:qualification.issuer,0..1,Reference
:birthDate,0..1,date
:photo,0..*,Attachment
:active,0..1,boolean
:communication,0..*,CodeableConcept
:qualification.code,1..1,CodeableConcept
:qualification.period,0..1,Period
:identifier,0..*,Identifier
:qualification,0..*,
:telecom,0..*,ContactPoint
:gender,0..1,code
:qualification.identifier,0..*,Identifier
,,
MedicationRequest,,
:performerType,0..1,CodeableConcept
:category,0..*,CodeableConcept
:insurance,0..*,Reference
:dispenseRequest.validityPeriod,0..1,Period
:dispenseRequest.initialFill,0..1,
:instantiatesCanonical,0..*,canonical
:eventHistory,0..*,Reference
:instantiatesUri,0..*,uri
:substitution,0..1,
:dispenseRequest.dispenseInterval,0..1,Duration
:detectedIssue,0..*,Reference
:encounter,0..1,Reference
:dispenseRequest.performer,0..1,Reference
:dispenseRequest,0..1,
:reasonCode,0..*,CodeableConcept
:statusReason,0..1,CodeableConcept
:authoredOn,0..1,dateTime
:dispenseRequest.expectedSupplyDuration,0..1,Duration
:note,0..*,Annotation
:dispenseRequest.initialFill.duration,0..1,Duration
:requester,0..1,Reference
:supportingInformation,0..*,Reference
:priority,0..1,code
:status,1..1,code
:dosageInstruction,0..*,Dosage
:groupIdentifier,0..1,Identifier
:recorder,0..1,Reference
:identifier,0..*,Identifier
:dispenseRequest.initialFill.quantity,0..1,SimpleQuantity
:doNotPerform,0..1,boolean
:intent,1..1,code
:dispenseRequest.numberOfRepeatsAllowed,0..1,unsignedInt
:substitution.allowed_x_,1..1,boolean
:reported_x_,0..1,boolean
:basedOn,0..*,Reference
:priorPrescription,0..1,Reference
:courseOfTherapyType,0..1,CodeableConcept
:subject,1..1,Reference
:dispenseRequest.quantity,0..1,SimpleQuantity
:performer,0..1,Reference
:medication_x_,1..1,CodeableConcept
:reasonReference,0..*,Reference
:substitution.reason,0..1,CodeableConcept
,,
ImmunizationRecommendation,,
:recommendation.seriesDoses_x_,0..1,positiveInt
:patient,1..1,Reference
:recommendation.vaccineCode,0..*,CodeableConcept
:recommendation.series,0..1,string
:date,1..1,dateTime
:recommendation.supportingPatientInformation,0..*,Reference
